iter	Passed	Remaining
3245	9350	2172
3246	9352	2168
3247	9354	2165
3248	9357	2162
3249	9360	2160
3250	9362	2157
3251	9365	2154
3252	9368	2151
3253	9371	2148
3254	9374	2145
3255	9377	2142
3256	9380	2139
3257	9382	2136
3258	9385	2133
3259	9388	2131
3260	9390	2128
3261	9393	2125
3262	9396	2122
3263	9398	2119
3264	9401	2116
3265	9404	2113
3266	9406	2110
3267	9409	2107
3268	9412	2104
3269	9415	2101
3270	9418	2099
3271	9421	2096
3272	9424	2093
3273	9427	2090
3274	9429	2087
3275	9431	2084
3276	9434	2081
3277	9437	2078
3278	9439	2075
3279	9442	2072
3280	9445	2069
3281	9447	2066
3282	9450	2063
3283	9452	2060
3284	9455	2058
3285	9458	2055
3286	9461	2052
3287	9464	2049
3288	9467	2046
3289	9469	2043
3290	9472	2040
3291	9475	2037
3292	9478	2034
3293	9480	2031
3294	9483	2028
3295	9485	2025
3296	9487	2023
3297	9490	2020
3298	9493	2017
3299	9495	2014
3300	9498	2011
3301	9500	2008
3302	9503	2005
3303	9506	2002
3304	9509	1999
3305	9511	1996
3306	9514	1993
3307	9516	1990
3308	9519	1987
3309	9522	1984
3310	9524	1981
3311	9526	1979
3312	9529	1976
3313	9531	1973
3314	9534	1970
3315	9537	1967
3316	9539	1964
3317	9542	1961
3318	9544	1958
3319	9547	1955
3320	9549	1952
3321	9552	1949
3322	9555	1946
3323	9557	1943
3324	9560	1940
3325	9562	1937
3326	9565	1934
3327	9568	1932
3328	9571	1929
3329	9573	1926
3330	9576	1923
3331	9578	1920
3332	9581	1917
3333	9583	1914
3334	9586	1911
3335	9589	1908
3336	9591	1905
3337	9593	1902
3338	9596	1899
3339	9598	1896
3340	9601	1893
3341	9604	1890
3342	9606	1887
3343	9609	1885
3344	9611	1882
3345	9614	1879
3346	9617	1876
3347	9620	1873
3348	9622	1870
3349	9624	1867
3350	9627	1864
3351	9630	1861
3352	9632	1858
3353	9635	1855
3354	9638	1852
3355	9640	1849
3356	9642	1847
3357	9645	1844
3358	9649	1841
3359	9651	1838
3360	9654	1835
3361	9657	1832
3362	9659	1829
3363	9662	1826
3364	9665	1823
3365	9667	1821
3366	9670	1818
3367	9673	1815
3368	9676	1812
3369	9678	1809
3370	9681	1806
3371	9684	1803
3372	9686	1800
3373	9689	1797
3374	9691	1794
3375	9694	1791
3376	9697	1789
3377	9700	1786
3378	9702	1783
3379	9705	1780
3380	9707	1777
3381	9710	1774
3382	9712	1771
3383	9715	1768
3384	9718	1765
3385	9721	1762
3386	9723	1759
3387	9725	1756
3388	9728	1753
3389	9731	1751
3390	9733	1748
3391	9736	1745
3392	9744	1743
3393	9747	1740
3394	9750	1737
3395	9752	1734
3396	9755	1731
3397	9757	1728
3398	9760	1725
3399	9762	1722
3400	9765	1719
3401	9767	1716
3402	9770	1714
3403	9772	1711
3404	9775	1708
3405	9778	1705
3406	9781	1702
3407	9783	1699
3408	9786	1696
3409	9788	1693
3410	9790	1690
3411	9793	1687
3412	9796	1684
3413	9799	1681
3414	9801	1679
3415	9803	1676
3416	9806	1673
3417	9808	1670
3418	9811	1667
3419	9814	1664
3420	9816	1661
3421	9819	1658
3422	9821	1655
3423	9824	1652
3424	9827	1649
3425	9829	1646
3426	9832	1643
3427	9834	1641
3428	9837	1638
3429	9840	1635
3430	9843	1632
3431	9845	1629
3432	9848	1626
3433	9850	1623
3434	9852	1620
3435	9855	1617
3436	9858	1614
3437	9860	1611
3438	9862	1608
3439	9865	1605
3440	9867	1603
3441	9870	1600
3442	9873	1597
3443	9875	1594
3444	9878	1591
3445	9881	1588
3446	9883	1585
3447	9886	1582
3448	9889	1579
3449	9892	1577
3450	9894	1574
3451	9897	1571
3452	9900	1568
3453	9903	1565
3454	9906	1562
3455	9908	1559
3456	9911	1556
3457	9914	1553
3458	9917	1551
3459	9920	1548
3460	9922	1545
3461	9925	1542
3462	9927	1539
3463	9930	1536
3464	9933	1533
3465	9936	1530
3466	9939	1527
3467	9941	1525
3468	9944	1522
3469	9947	1519
3470	9949	1516
3471	9953	1513
3472	9956	1510
3473	9958	1507
3474	9961	1504
3475	9963	1502
3476	9966	1499
3477	9969	1496
3478	9971	1493
3479	9974	1490
3480	9977	1487
3481	9980	1484
3482	9982	1481
3483	9985	1478
3484	9988	1476
3485	9990	1473
3486	9993	1470
3487	9995	1467
3488	9998	1464
3489	10001	1461
3490	10004	1458
3491	10007	1455
3492	10009	1452
3493	10012	1449
3494	10014	1447
3495	10017	1444
3496	10019	1441
3497	10022	1438
3498	10025	1435
3499	10028	1432
3500	10030	1429
3501	10033	1426
3502	10035	1423
3503	10038	1420
3504	10040	1418
3505	10043	1415
3506	10045	1412
3507	10047	1409
3508	10049	1406
3509	10051	1403
3510	10054	1400
3511	10056	1397
3512	10058	1394
3513	10061	1391
3514	10063	1388
3515	10066	1385
3516	10068	1382
3517	10070	1379
3518	10073	1376
3519	10075	1373
3520	10078	1371
3521	10080	1368
3522	10082	1365
3523	10085	1362
3524	10088	1359
3525	10091	1356
3526	10094	1353
3527	10096	1350
3528	10099	1347
3529	10103	1345
3530	10106	1342
3531	10109	1339
3532	10112	1336
3533	10114	1333
3534	10117	1330
3535	10120	1328
3536	10122	1325
3537	10125	1322
3538	10127	1319
3539	10130	1316
3540	10133	1313
3541	10136	1310
3542	10138	1307
3543	10141	1304
3544	10144	1302
3545	10146	1299
3546	10149	1296
3547	10152	1293
3548	10154	1290
3549	10156	1287
3550	10159	1284
3551	10162	1281
3552	10164	1278
3553	10167	1275
3554	10169	1273
3555	10172	1270
3556	10174	1267
3557	10177	1264
3558	10180	1261
3559	10182	1258
3560	10185	1255
3561	10187	1252
3562	10190	1249
3563	10192	1246
3564	10195	1244
3565	10197	1241
3566	10199	1238
3567	10202	1235
3568	10205	1232
3569	10207	1229
3570	10210	1226
3571	10212	1223
3572	10215	1220
3573	10218	1217
3574	10220	1215
3575	10222	1212
3576	10224	1209
3577	10225	1206
3578	10228	1203
3579	10231	1200
3580	10233	1197
3581	10235	1194
3582	10238	1191
3583	10240	1188
3584	10243	1185
3585	10245	1182
3586	10248	1179
3587	10251	1177
3588	10253	1174
3589	10255	1171
3590	10258	1168
3591	10261	1165
3592	10264	1162
3593	10266	1159
3594	10269	1156
3595	10271	1153
3596	10274	1151
3597	10278	1148
3598	10280	1145
3599	10283	1142
3600	10285	1139
3601	10287	1136
3602	10290	1133
3603	10293	1131
3604	10295	1128
3605	10297	1125
3606	10300	1122
3607	10302	1119
3608	10304	1116
3609	10307	1113
3610	10310	1110
3611	10312	1107
3612	10314	1104
3613	10317	1101
3614	10319	1099
3615	10322	1096
3616	10324	1093
3617	10327	1090
3618	10329	1087
3619	10332	1084
3620	10334	1081
3621	10336	1078
3622	10339	1075
3623	10341	1072
3624	10343	1070
3625	10345	1067
3626	10347	1064
3627	10349	1061
3628	10351	1058
3629	10353	1055
3630	10356	1052
3631	10358	1049
3632	10360	1046
3633	10363	1043
3634	10365	1040
3635	10367	1037
3636	10369	1034
3637	10372	1032
3638	10374	1029
3639	10376	1026
3640	10378	1023
3641	10380	1020
3642	10383	1017
3643	10385	1014
3644	10387	1011
3645	10390	1008
3646	10392	1005
3647	10394	1003
3648	10396	1000
3649	10399	997
3650	10401	994
3651	10403	991
3652	10405	988
3653	10407	985
3654	10410	982
3655	10413	979
3656	10416	976
3657	10419	974
3658	10421	971
3659	10424	968
3660	10426	965
3661	10428	962
3662	10430	959
3663	10433	956
3664	10435	953
3665	10438	951
3666	10440	948
3667	10442	945
3668	10445	942
3669	10447	939
3670	10449	936
3671	10452	933
3672	10454	930
3673	10456	927
3674	10458	924
3675	10460	921
3676	10462	919
3677	10464	916
3678	10466	913
3679	10469	910
3680	10471	907
3681	10473	904
3682	10475	901
3683	10478	898
3684	10480	895
3685	10482	892
3686	10484	890
3687	10487	887
3688	10489	884
3689	10491	881
3690	10493	878
3691	10495	875
3692	10497	872
3693	10500	869
3694	10502	866
3695	10505	864
3696	10507	861
3697	10509	858
3698	10511	855
3699	10513	852
3700	10516	849
3701	10518	846
3702	10520	843
3703	10522	840
3704	10524	837
3705	10526	835
3706	10528	832
3707	10531	829
3708	10532	826
3709	10534	823
3710	10537	820
3711	10539	817
3712	10541	814
3713	10543	811
3714	10545	809
3715	10548	806
3716	10550	803
3717	10552	800
3718	10554	797
3719	10556	794
3720	10558	791
3721	10561	788
3722	10563	785
3723	10565	783
3724	10567	780
3725	10569	777
3726	10571	774
3727	10573	771
3728	10576	768
3729	10578	765
3730	10580	762
3731	10582	759
3732	10585	757
3733	10587	754
3734	10589	751
3735	10592	748
3736	10594	745
3737	10596	742
3738	10598	739
3739	10600	736
3740	10602	734
3741	10605	731
3742	10607	728
3743	10609	725
3744	10611	722
3745	10613	719
3746	10615	716
3747	10617	713
3748	10619	711
3749	10621	708
3750	10623	705
3751	10625	702
3752	10628	699
3753	10630	696
3754	10632	693
3755	10634	690
3756	10636	687
3757	10638	685
3758	10640	682
3759	10643	679
3760	10645	676
3761	10647	673
3762	10649	670
3763	10651	667
3764	10653	664
3765	10655	662
3766	10658	659
3767	10660	656
3768	10662	653
3769	10664	650
3770	10667	647
3771	10669	644
3772	10671	642
3773	10672	639
3774	10675	636
3775	10677	633
3776	10679	630
3777	10682	627
3778	10684	624
3779	10686	621
3780	10688	619
3781	10691	616
3782	10693	613
3783	10695	610
3784	10698	607
3785	10700	604
3786	10703	602
3787	10705	599
3788	10708	596
3789	10711	593
3790	10713	590
3791	10715	587
3792	10718	584
3793	10720	582
3794	10723	579
3795	10725	576
3796	10727	573
3797	10730	570
3798	10732	567
3799	10734	564
3800	10736	562
3801	10739	559
3802	10741	556
3803	10743	553
3804	10745	550
3805	10747	547
3806	10749	544
3807	10751	542
3808	10754	539
3809	10756	536
3810	10758	533
3811	10761	530
3812	10763	527
3813	10766	525
3814	10768	522
3815	10771	519
3816	10773	516
3817	10775	513
3818	10777	510
3819	10779	507
3820	10782	505
3821	10784	502
3822	10787	499
3823	10789	496
3824	10791	493
3825	10793	490
3826	10795	488
3827	10798	485
3828	10799	482
3829	10802	479
3830	10805	476
3831	10807	473
3832	10809	470
3833	10811	468
3834	10813	465
3835	10816	462
3836	10818	459
3837	10821	456
3838	10823	453
3839	10825	451
3840	10828	448
3841	10830	445
3842	10832	442
3843	10835	439
3844	10837	436
3845	10839	434
3846	10841	431
3847	10843	428
3848	10845	425
3849	10847	422
3850	10850	419
3851	10852	416
3852	10854	414
3853	10857	411
3854	10859	408
3855	10861	405
3856	10864	402
3857	10866	399
3858	10868	397
3859	10870	394
3860	10872	391
3861	10874	388
3862	10877	385
3863	10879	382
3864	10882	380
3865	10884	377
3866	10886	374
3867	10889	371
3868	10891	368
3869	10893	365
3870	10895	363
3871	10898	360
3872	10900	357
3873	10902	354
3874	10904	351
3875	10906	348
3876	10908	346
3877	10910	343
3878	10913	340
3879	10915	337
3880	10918	334
3881	10920	331
3882	10922	329
3883	10924	326
3884	10926	323
3885	10928	320
3886	10931	317
3887	10934	314
3888	10936	312
3889	10938	309
3890	10940	306
3891	10942	303
3892	10945	300
3893	10948	298
3894	10950	295
3895	10952	292
3896	10954	289
3897	10956	286
3898	10958	283
3899	10961	281
3900	10963	278
3901	10965	275
3902	10967	272
3903	10969	269
3904	10971	266
3905	10973	264
3906	10975	261
3907	10978	258
3908	10980	255
3909	10982	252
3910	10984	249
3911	10986	247
3912	10988	244
3913	10991	241
3914	10993	238
3915	10996	235
3916	10998	233
3917	11000	230
3918	11002	227
3919	11004	224
3920	11006	221
3921	11008	218
3922	11011	216
3923	11012	213
3924	11015	210
3925	11017	207
3926	11019	204
3927	11021	202
3928	11023	199
3929	11026	196
3930	11028	193
3931	11030	190
3932	11032	187
3933	11034	185
3934	11037	182
3935	11039	179
3936	11041	176
3937	11043	173
3938	11046	171
3939	11048	168
3940	11050	165
3941	11052	162
3942	11054	159
3943	11057	156
3944	11059	154
3945	11061	151
3946	11063	148
3947	11066	145
3948	11068	142
3949	11070	140
3950	11073	137
3951	11075	134
3952	11078	131
3953	11080	128
3954	11082	126
3955	11084	123
3956	11087	120
3957	11089	117
3958	11092	114
3959	11094	112
3960	11096	109
3961	11097	106
3962	11100	103
3963	11102	100
3964	11104	98
3965	11106	95
3966	11108	92
3967	11110	89
3968	11112	86
3969	11115	83
3970	11117	81
3971	11119	78
3972	11122	75
3973	11124	72
3974	11126	69
3975	11128	67
3976	11131	64
3977	11133	61
3978	11135	58
3979	11137	55
3980	11140	53
3981	11142	50
3982	11144	47
3983	11146	44
3984	11148	41
3985	11150	39
3986	11153	36
3987	11155	33
3988	11157	30
3989	11159	27
3990	11161	25
3991	11163	22
3992	11165	19
3993	11167	16
3994	11169	13
3995	11171	11
3996	11174	8
3997	11177	5
3998	11179	2
3999	11181	0
