iter	Logloss
1501	0.01156443238
1502	0.01155245875
1503	0.01154011659
1504	0.01152470508
1505	0.01150622588
1506	0.01149694644
1507	0.01148216739
1508	0.01147636898
1509	0.01147194838
1510	0.01145835126
1511	0.01142736556
1512	0.01142355501
1513	0.01141521265
1514	0.01141511471
1515	0.01141223376
1516	0.01139858601
1517	0.01139772115
1518	0.01138617496
1519	0.01138614757
1520	0.01137591031
1521	0.01135265609
1522	0.01135047567
1523	0.01133847548
1524	0.0113374554
1525	0.01133747532
1526	0.01133558956
1527	0.01133555885
1528	0.01133551071
1529	0.01133090501
1530	0.01133084608
1531	0.01133058712
1532	0.01131096417
1533	0.0113027488
1534	0.01130125811
1535	0.01128583332
1536	0.01127746356
1537	0.0112643661
1538	0.01125782982
1539	0.01125415623
1540	0.0112531071
1541	0.011245613
1542	0.01124564122
1543	0.01124554577
1544	0.01122665239
1545	0.01122663828
1546	0.0112250148
1547	0.01121346031
1548	0.01119899501
1549	0.01119859329
1550	0.011198624
1551	0.01119168018
1552	0.0111741364
1553	0.01117406667
1554	0.01116100076
1555	0.01115133287
1556	0.01115128141
1557	0.0111482768
1558	0.01113789677
1559	0.01113555118
1560	0.01111740398
1561	0.01111227124
1562	0.01109837531
1563	0.01106685011
1564	0.01105712828
1565	0.01104091415
1566	0.01101683657
1567	0.01100524308
1568	0.01100522067
1569	0.01098839981
1570	0.01098074635
1571	0.01096986915
1572	0.01096988077
1573	0.01096667364
1574	0.0109662993
1575	0.01096631009
1576	0.0109656934
1577	0.01096569257
1578	0.01096569091
1579	0.01094307995
1580	0.01093411093
1581	0.01093038255
1582	0.01092259214
1583	0.01092153139
1584	0.01091051973
1585	0.01090828287
1586	0.01090116061
1587	0.01090107761
1588	0.01090002267
1589	0.01089895695
1590	0.01089887146
1591	0.01087876877
1592	0.01087876877
1593	0.01087467602
1594	0.01084903388
1595	0.01083262471
1596	0.0108314627
1597	0.01083129919
1598	0.01082067432
1599	0.01079388013
1600	0.0107778677
1601	0.01076209265
1602	0.01074935707
1603	0.01074932221
1604	0.01071867847
1605	0.01071867349
1606	0.01069232834
1607	0.01066755273
1608	0.01065288076
1609	0.01063728001
1610	0.01062712906
1611	0.01061459268
1612	0.01059472654
1613	0.01058619991
1614	0.01057733547
1615	0.01056554029
1616	0.01055845289
1617	0.01054415358
1618	0.01053389308
1619	0.0105292019
1620	0.01052918862
1621	0.01052010339
1622	0.01051967511
1623	0.01049066648
1624	0.01049067976
1625	0.01048461243
1626	0.01048461243
1627	0.01046793102
1628	0.0104676455
1629	0.01045655167
1630	0.01045655167
1631	0.01043655273
1632	0.01043654858
1633	0.01041775895
1634	0.01040274418
1635	0.01038632671
1636	0.01036758107
1637	0.01035388435
1638	0.01034471198
1639	0.01034402391
1640	0.01033339322
1641	0.0103325184
1642	0.01032679137
1643	0.01031648355
1644	0.01030017896
1645	0.01029365513
1646	0.01029364019
1647	0.0102839001
1648	0.01028384615
1649	0.01028322032
1650	0.01028320953
1651	0.01027372093
1652	0.01027367196
1653	0.01027366532
1654	0.01026880648
1655	0.01026880897
1656	0.01026177303
1657	0.01026173983
1658	0.01026009476
1659	0.01025139383
1660	0.01025127265
1661	0.01025124028
1662	0.01023810962
1663	0.01023802994
1664	0.01023192277
1665	0.01023184807
1666	0.01023176009
1667	0.01023169535
1668	0.01023169618
1669	0.0102244544
1670	0.01022442784
1671	0.01022273297
1672	0.01022262922
1673	0.01022252879
1674	0.01021084234
1675	0.01021081743
1676	0.0102108357
1677	0.01020805186
1678	0.01020597021
1679	0.01018887795
1680	0.01018888542
1681	0.01018888791
1682	0.01018878333
1683	0.01017990146
1684	0.01015179255
1685	0.01015096254
1686	0.01014554345
1687	0.01014546543
1688	0.01014547456
1689	0.01013608888
1690	0.01013608888
1691	0.0101360507
1692	0.01013602414
1693	0.01013603742
1694	0.01013512109
1695	0.01013511445
1696	0.01013514682
1697	0.01012655213
1698	0.01011950042
1699	0.01011946058
1700	0.01011888456
1701	0.01011856169
1702	0.0101185675
1703	0.01011854094
1704	0.01011851106
1705	0.01011855173
1706	0.01011853098
1707	0.01011850276
1708	0.01011847537
1709	0.01011848948
1710	0.01011846126
1711	0.01011792009
1712	0.01011783709
1713	0.0101178014
1714	0.01011778314
1715	0.01011779227
1716	0.01011772587
1717	0.01011773251
1718	0.01011758975
1719	0.01010625522
1720	0.0101058867
1721	0.01009580049
1722	0.01008354051
1723	0.01008345834
1724	0.01008042218
1725	0.01007333395
1726	0.0100732302
1727	0.01007320779
1728	0.01007321609
1729	0.0100732053
1730	0.01005493609
1731	0.01003718978
1732	0.01003716903
1733	0.01002877603
1734	0.01001968583
1735	0.01001966757
1736	0.01001966425
1737	0.01001960781
1738	0.0100070291
1739	0.01000467438
1740	0.01000464948
1741	0.009999965771
1742	0.009987726535
1743	0.009987684205
1744	0.009987675075
1745	0.009987674245
1746	0.00998207255
1747	0.00998208832
1748	0.009979790039
1749	0.009967121692
1750	0.009967010471
1751	0.009955972252
1752	0.009947966035
1753	0.009945881896
1754	0.009945807196
1755	0.009941585796
1756	0.009941584136
1757	0.009941591606
1758	0.009938675803
1759	0.009938531383
1760	0.009937143616
1761	0.009933274139
1762	0.009921428325
1763	0.009921408405
1764	0.00990267522
1765	0.00990260135
1766	0.009899602546
1767	0.009899580966
1768	0.009899566856
1769	0.009896290831
1770	0.00989383402
1771	0.0098937892
1772	0.00989380082
1773	0.009893495379
1774	0.009889833402
1775	0.009889758702
1776	0.009889738782
1777	0.00988053736
1778	0.00988052574
1779	0.009879710676
1780	0.009879655066
1781	0.009879670836
1782	0.009879652576
1783	0.009863079061
1784	0.009851392608
1785	0.009851376838
1786	0.009847226819
1787	0.009847145479
1788	0.009847076589
1789	0.009847043389
1790	0.009847033428
1791	0.009847035918
1792	0.009847008528
1793	0.009847006868
1794	0.009847020148
1795	0.009842314027
1796	0.009842162136
1797	0.009828403164
1798	0.009828373284
1799	0.009828287794
1800	0.009827317519
1801	0.009827299259
1802	0.009827272699
1803	0.009814590242
1804	0.009807192418
1805	0.009807218148
1806	0.009807169178
1807	0.009804044214
1808	0.009803732132
1809	0.009803641662
1810	0.009799146362
1811	0.009797121983
1812	0.009797095422
1813	0.009787073957
1814	0.009787072297
1815	0.009781346101
1816	0.009781260611
1817	0.009778449388
1818	0.009778435278
1819	0.009772116459
1820	0.009772108159
1821	0.009772138869
1822	0.009770157651
1823	0.009770219901
1824	0.009753484535
1825	0.009753261264
1826	0.009753275374
1827	0.009753259604
1828	0.009729230995
1829	0.009724844425
1830	0.009724825335
1831	0.009724812055
1832	0.009724802925
1833	0.009724787985
1834	0.009718798678
1835	0.009718795358
1836	0.009705231437
1837	0.009705112746
1838	0.009705099466
1839	0.009705091166
1840	0.009705112746
1841	0.009705042196
1842	0.009698817998
1843	0.009697853533
1844	0.009697828633
1845	0.009697763893
1846	0.009697788793
1847	0.009697802073
1848	0.009697817013
1849	0.009690023278
1850	0.009690076398
1851	0.009690053158
1852	0.009690007508
1853	0.009690009998
1854	0.009683544268
1855	0.009674172696
1856	0.009673043061
1857	0.009655739143
1858	0.009655734163
1859	0.009647568586
1860	0.009636229074
1861	0.009636234054
1862	0.009624355041
1863	0.009620501333
1864	0.009620480583
1865	0.009610184386
1866	0.009610183556
1867	0.009610123796
1868	0.009593773552
1869	0.009592509456
1870	0.009592457996
1871	0.009591491872
1872	0.009591445392
1873	0.009589572073
1874	0.009589600293
1875	0.00958670275
1876	0.00958665212
1877	0.00958667619
1878	0.00958663635
1879	0.009572214205
1880	0.009572208395
1881	0.009572199265
1882	0.009567820165
1883	0.009566186717
1884	0.009566176757
1885	0.009566181737
1886	0.009566149367
1887	0.009558552343
1888	0.009545974466
1889	0.009535225917
1890	0.009524506419
1891	0.009524528829
1892	0.009524495629
1893	0.009520559751
1894	0.009520538171
1895	0.009512541915
1896	0.009512462234
1897	0.009512453104
1898	0.009512432354
1899	0.009508967088
1900	0.009508964598
1901	0.009506289496
1902	0.009506268746
1903	0.009498982973
1904	0.009498902463
1905	0.009498912423
1906	0.009488747367
1907	0.009488343985
1908	0.009488362245
1909	0.009488361415
1910	0.00948062412
1911	0.009460872521
1912	0.00946083268
1913	0.009452939345
1914	0.009443733773
1915	0.00943633595
1916	0.009436233029
1917	0.009436223069
1918	0.009436201489
1919	0.009436194019
1920	0.009436203149
1921	0.009436204809
1922	0.009430939265
1923	0.009430892785
1924	0.009422448327
1925	0.009412748903
1926	0.009412675033
1927	0.009407991321
1928	0.00940103589
1929	0.009395573635
1930	0.009395400994
1931	0.009395392694
1932	0.009395376094
1933	0.009378260587
1934	0.009378269717
1935	0.009378301257
1936	0.009377920285
1937	0.009365506749
1938	0.009365492639
1939	0.009365466079
1940	0.009358284056
1941	0.009358266626
1942	0.009349549927
1943	0.009349574827
1944	0.009345231417
1945	0.009336738819
1946	0.009335336112
1947	0.009335321172
1948	0.009322900996
1949	0.009311398804
1950	0.00930599714
1951	0.009296431346
1952	0.009295263531
1953	0.009291894546
1954	0.009279186358
1955	0.009279168928
1956	0.009264751763
1957	0.009258843796
1958	0.009258801466
1959	0.009253881204
1960	0.009241635328
1961	0.009241628688
1962	0.009241658568
1963	0.009237372429
1964	0.009237395669
1965	0.009237379069
1966	0.009237379069
1967	0.009232520227
1968	0.009231574023
1969	0.009231407192
1970	0.009231338302
1971	0.009227862246
1972	0.009227858096
1973	0.009209570623
1974	0.009209507543
1975	0.009200211501
1976	0.009192739807
1977	0.009192617797
1978	0.009184045518
1979	0.009178507733
1980	0.009178468722
1981	0.009174947847
1982	0.009174915476
1983	0.009164863301
1984	0.009164786941
1985	0.009164487309
1986	0.009164480669
1987	0.009164443319
1988	0.009156382323
1989	0.009156278572
1990	0.009156293512
1991	0.009156286042
1992	0.009152110293
1993	0.009152023143
1994	0.009150142354
1995	0.009150129904
1996	0.009150106664
1997	0.009150092554
1998	0.009150098364
1999	0.009146600728
2000	0.009146599068
2001	0.009136472192
2002	0.009136464722
2003	0.009136432352
2004	0.009133406989
2005	0.009133385408
2006	0.009124346668
2007	0.009116608542
2008	0.009112160552
2009	0.009112148102
2010	0.009112106602
2011	0.009112113242
2012	0.009102180587
2013	0.009092795735
2014	0.009081612264
2015	0.009067053998
2016	0.009051456568
2017	0.009051473168
2018	0.009050196622
2019	0.009050156782
2020	0.009050148482
2021	0.009037227813
2022	0.009036104818
2023	0.009035339555
2024	0.009035334575
2025	0.009035304695
2026	0.009034816652
2027	0.009034688832
2028	0.009018718729
2029	0.009018686359
2030	0.009016807231
2031	0.009016799761
2032	0.009013777717
2033	0.009013601756
2034	0.009003161139
2035	0.009003152009
2036	0.008998027566
2037	0.008995835526
2038	0.008989920919
2039	0.008989835429
2040	0.008989803889
2041	0.008989671088
2042	0.008989603028
2043	0.008989568168
2044	0.008989564847
2045	0.008984485224
2046	0.008984448704
2047	0.008984456174
2048	0.008984246183
2049	0.008983782211
2050	0.008983758971
2051	0.008983812921
2052	0.008983797151
2053	0.008983726601
2054	0.008983299979
2055	0.008983260139
2056	0.008973388074
2057	0.008973331634
2058	0.008964261353
2059	0.008955591964
2060	0.008955386953
2061	0.008955386953
2062	0.008955393593
2063	0.008950000228
2064	0.008950006868
2065	0.008937709533
2066	0.008927497167
2067	0.008916323656
2068	0.008916268046
2069	0.008916199155
2070	0.008913388763
2071	0.008913396233
2072	0.008900581805
2073	0.008893591513
2074	0.008893555823
2075	0.008880943086
2076	0.008880880836
2077	0.008880899096
2078	0.008869076522
2079	0.008869091462
2080	0.008869030042
2081	0.008867995857
2082	0.008868016607
2083	0.008867997517
2084	0.008856763416
2085	0.008849007861
2086	0.008849009521
2087	0.008841610868
2088	0.008830411627
2089	0.008829351712
2090	0.008827250143
2091	0.008826462469
2092	0.008818673714
2093	0.008818624744
2094	0.008818638854
2095	0.008808687109
2096	0.008808682959
2097	0.008808643949
2098	0.008803695466
2099	0.008795920821
2100	0.008795924971
2101	0.00879564526
2102	0.00879565356
2103	0.00878234113
2104	0.008766207517
2105	0.008752364714
2106	0.008752366374
2107	0.008750791857
2108	0.008750546176
2109	0.008748506026
2110	0.008748136675
2111	0.008748131695
2112	0.008739726247
2113	0.00872501028
2114	0.008718171049
2115	0.008718205079
2116	0.008718158599
2117	0.008718019158
2118	0.008717412426
2119	0.008717033114
2120	0.008712461453
2121	0.00871171445
2122	0.008711558409
2123	0.008711529359
2124	0.008711534339
2125	0.008711135107
2126	0.008711135107
2127	0.008711087797
2128	0.008710452844
2129	0.008709987212
2130	0.008710011282
2131	0.008710000492
2132	0.008710002152
2133	0.008706508666
2134	0.008698070848
2135	0.008698069188
2136	0.008697994488
2137	0.008698013578
2138	0.008698047608
2139	0.008690200753
2140	0.008690139332
2141	0.008690145972
2142	0.008690129372
2143	0.008679130162
2144	0.008679126012
2145	0.008679111902
2146	0.008679079532
2147	0.00866532969
2148	0.00866528404
2149	0.008661460212
2150	0.008651186426
2151	0.008651217966
2152	0.00864322005
2153	0.008625890401
2154	0.00861887023
2155	0.008610283011
2156	0.008596443528
2157	0.008596411158
2158	0.008588610783
2159	0.008588629043
2160	0.008579538012
2161	0.00857921763
2162	0.00857918443
2163	0.008575718334
2164	0.008573779446
2165	0.008573758696
2166	0.008573741265
2167	0.008573716365
2168	0.008573247413
2169	0.008572990942
2170	0.008572993432
2171	0.008572976832
2172	0.008572298719
2173	0.008567225736
2174	0.008567122815
2175	0.008567133606
2176	0.008567149376
2177	0.008567147716
2178	0.008567141076
2179	0.008567105385
2180	0.008567114515
2181	0.008567114515
2182	0.008559554841
2183	0.008559505871
2184	0.00855484291
2185	0.00855484291
2186	0.00855488524
2187	0.008554618809
2188	0.008546772783
2189	0.008546778593
2190	0.008546766143
2191	0.008533770775
2192	0.008533772435
2193	0.008533609754
2194	0.008533593984
2195	0.008533584024
2196	0.008531641815
2197	0.00851736741
2198	0.00851734168
2199	0.00851729769
2200	0.00851730184
2201	0.00851729603
2202	0.008517189789
2203	0.008517159079
2204	0.008517137499
2205	0.008516648627
2206	0.008516650287
2207	0.008516655267
2208	0.008507364205
2209	0.00849740333
2210	0.00849738424
2211	0.008490569079
2212	0.008490563269
2213	0.008484354011
2214	0.008484369781
2215	0.008484344051
2216	0.008484351521
2217	0.008484349031
2218	0.008474382346
2219	0.008474336696
2220	0.008467007762
2221	0.008467002782
2222	0.008459513658
2223	0.008459522788
2224	0.008459507848
2225	0.008457803851
2226	0.008447950876
2227	0.008447222133
2228	0.008447227943
2229	0.008447152412
2230	0.008447175653
2231	0.008447174823
2232	0.008442228
2233	0.008436154863
2234	0.008418204371
2235	0.008418178641
2236	0.008418176981
2237	0.008418108091
2238	0.008418102281
2239	0.008418093151
2240	0.008418085681
2241	0.008418089001
2242	0.00841791387
2243	0.00841790142
2244	0.008401284745
2245	0.008399412256
2246	0.008391864202
2247	0.008391845942
2248	0.008391855902
2249	0.008391850922
2250	0.008391850922
2251	0.008391832662
2252	0.008391781202
2253	0.008385826755
2254	0.008378844763
2255	0.008378824843
2256	0.008374536214
2257	0.008374487244
2258	0.008374488904
2259	0.008366251946
2260	0.008356913574
2261	0.008356916064
2262	0.008356924364
2263	0.008356905274
2264	0.008356873734
2265	0.008352974376
2266	0.008352978526
2267	0.008352935366
2268	0.008352937026
2269	0.008352917936
2270	0.008348147074
2271	0.008348165334
2272	0.008348137944
2273	0.008348111384
2274	0.008348060754
2275	0.008348060754
2276	0.008348103914
2277	0.008348059924
2278	0.008348074864
2279	0.008348060754
2280	0.008346698718
2281	0.008346687098
2282	0.008346685438
2283	0.008345853774
2284	0.008345880334
2285	0.008345849624
2286	0.008345725123
2287	0.008345765794
2288	0.008342509689
2289	0.008342458229
2290	0.008339051893
2291	0.008339022843
2292	0.008339045253
2293	0.008326868268
2294	0.008319959317
2295	0.008319916157
2296	0.008319915327
2297	0.008319894577
2298	0.008319887936
2299	0.008311189497
2300	0.008311171237
2301	0.008309183378
2302	0.008301055981
2303	0.008301076731
2304	0.008301050171
2305	0.00829861162
2306	0.008288145273
2307	0.008279616154
2308	0.008261748663
2309	0.008261732893
2310	0.008255353484
2311	0.008255353484
2312	0.008255353484
2313	0.008255348504
2314	0.008255313644
2315	0.008255331904
2316	0.008255309494
2317	0.008246947206
2318	0.008246947206
2319	0.008246965466
2320	0.008246902386
2321	0.008246897406
2322	0.008246875826
2323	0.008238416428
2324	0.008230705693
2325	0.008230705693
2326	0.008213371894
2327	0.008211386525
2328	0.008211330915
2329	0.008200204715
2330	0.008190430591
2331	0.008182562985
2332	0.008182538915
2333	0.008182546385
2334	0.008182543065
2335	0.008172957351
2336	0.008165858329
2337	0.008164956945
2338	0.008164984335
2339	0.008153424873
2340	0.008137914593
2341	0.008131422303
2342	0.008131407363
2343	0.008131412343
2344	0.008131409023
2345	0.008131422303
2346	0.008131419813
2347	0.008127058974
2348	0.008127062294
2349	0.008120663795
2350	0.008120594074
2351	0.008120609015
2352	0.008120575814
2353	0.008119793951
2354	0.008119769881
2355	0.008119749131
2356	0.008119755771
2357	0.008113554813
2358	0.008104878783
2359	0.008102729074
2360	0.008102652713
2361	0.008102651053
2362	0.00809086168
2363	0.00808876509
2364	0.008088801611
2365	0.00808868541
2366	0.00808860241
2367	0.00808858581
2368	0.008087471945
2369	0.008087471945
2370	0.008087486885
2371	0.008087298474
2372	0.008080516513
2373	0.008080376242
2374	0.008080124751
2375	0.008080115621
2376	0.008080105661
2377	0.008080096531
2378	0.008073081339
2379	0.008073059759
2380	0.008073059759
2381	0.008073056439
2382	0.008072895419
2383	0.008072907869
2384	0.008072882139
2385	0.008065785606
2386	0.008065734146
2387	0.008065725846
2388	0.008065702606
2389	0.008065609646
2390	0.008065594706
2391	0.008065588065
2392	0.008065586405
2393	0.008065549885
2394	0.00805775947
2395	0.008053629371
2396	0.008048426078
2397	0.008046439879
2398	0.008046451499
2399	0.008046451499
2400	0.008046441539
2401	0.00803782112
2402	0.00803782029
2403	0.00803784436
2404	0.008034658806
2405	0.008030916319
2406	0.008030952009
2407	0.008019182555
2408	0.008019250616
2409	0.008019160145
2410	0.008019138565
2411	0.008019180895
2412	0.008019149355
2413	0.008019152675
2414	0.008019112835
2415	0.008019008255
2416	0.008012417195
2417	0.008012409725
2418	0.008012429645
2419	0.008012325064
2420	0.008012334194
2421	0.008012320084
2422	0.008012307634
2423	0.008012315104
2424	0.008010367916
2425	0.008010297365
2426	0.008010304835
2427	0.008002288659
2428	0.008002288659
2429	0.008002282019
2430	0.008002296129
2431	0.008001506795
2432	0.008001417985
2433	0.007995356468
2434	0.007988213455
2435	0.007982423349
2436	0.007982400109
2437	0.007982409239
2438	0.007982330389
2439	0.007982293038
2440	0.007982254028
2441	0.007982202568
2442	0.007982195928
2443	0.007982166878
2444	0.007971732901
2445	0.007966495577
2446	0.007966495577
2447	0.007961774516
2448	0.007961787796
2449	0.007952474324
2450	0.007944192546
2451	0.007937325925
2452	0.007934420912
2453	0.007930631945
2454	0.007930614515
2455	0.007930656015
2456	0.007930617835
2457	0.007930612855
2458	0.007924253366
2459	0.00792295856
2460	0.00792295856
2461	0.007914520742
2462	0.007914530702
2463	0.007908981297
2464	0.007898504989
2465	0.007898441909
2466	0.007894678672
2467	0.007886111373
2468	0.00787879572
2469	0.00787879904
2470	0.007861543262
2471	0.007861528322
2472	0.007861562352
2473	0.007852775102
2474	0.007852733602
2475	0.007852722812
2476	0.007841334331
2477	0.007841349271
2478	0.007841333501
2479	0.00784125299
2480	0.00784125465
2481	0.007836196607
2482	0.007836102817
2483	0.007836106967
2484	0.007822310644
2485	0.007822322264
2486	0.007822308154
2487	0.007819477012
2488	0.007819440491
2489	0.007810869043
2490	0.007807227816
2491	0.007807228646
2492	0.007807226156
2493	0.007807204576
2494	0.007800602726
2495	0.00778818919
2496	0.00778818255
2497	0.007787493647
2498	0.007787478707
2499	0.007787447997
2500	0.007783420818
2501	0.007773398523
2502	0.007773377773
2503	0.007773286473
2504	0.007773279002
2505	0.007759969062
2506	0.007759974042
2507	0.007753854425
2508	0.007753812924
2509	0.007752342988
2510	0.007752372868
2511	0.007752323068
2512	0.007752327218
2513	0.007746088079
2514	0.00774611796
2515	0.007746053219
2516	0.007743103386
2517	0.007743044456
2518	0.007743025366
2519	0.007742983035
2520	0.007734707068
2521	0.007734707898
2522	0.007734702088
2523	0.007734726988
2524	0.007734710388
2525	0.007734657268
2526	0.007734657268
2527	0.007734663908
2528	0.00773068985
2529	0.00773066993
2530	0.0077306691
2531	0.007724828363
2532	0.007724859903
2533	0.007724817573
2534	0.007718588395
2535	0.007718512865
2536	0.007718546895
2537	0.007717693651
2538	0.007714840098
2539	0.007714849228
2540	0.007714805238
2541	0.007714831798
2542	0.007714794448
2543	0.007714796938
2544	0.007714539637
2545	0.007714556237
2546	0.007714415136
2547	0.007714375296
2548	0.007714074835
2549	0.007712272066
2550	0.007712260446
2551	0.007712239696
2552	0.007712196536
2553	0.007712184086
2554	0.007712146736
2555	0.007711830504
2556	0.007711822204
2557	0.007711758294
2558	0.007703935509
2559	0.007703945469
2560	0.007703927209
2561	0.007703555367
2562	0.007703528807
2563	0.007703538767
2564	0.007703322966
2565	0.007703282296
2566	0.007703246606
2567	0.007693015979
2568	0.007692994399
2569	0.007692962859
2570	0.007692843338
2571	0.007688920741
2572	0.007687889876
2573	0.007687853356
2574	0.007687857506
2575	0.007687891536
2576	0.007687848376
2577	0.007687817666
2578	0.007685700326
2579	0.007685693686
2580	0.007685687876
2581	0.007685601556
2582	0.007685594086
2583	0.007685560885
2584	0.007685507765
2585	0.007683593777
2586	0.007683603737
2587	0.007683109054
2588	0.007682977914
2589	0.007675959402
2590	0.007667627824
2591	0.007656942356
2592	0.007656937376
2593	0.007653658861
2594	0.007653672141
2595	0.007648223166
2596	0.007641066044
2597	0.007641065214
2598	0.007641083474
2599	0.007641059404
2600	0.007625940886
2601	0.007625906025
2602	0.007619160585
2603	0.007619162245
2604	0.007617358647
2605	0.007617258216
2606	0.007605121071
2607	0.007605007361
2608	0.007599753437
2609	0.007599762567
2610	0.007587315001
2611	0.007587320811
2612	0.007587287611
2613	0.007587285121
2614	0.00758713904
2615	0.00758716809
2616	0.00758490384
2617	0.00758486151
2618	0.00758482001
2619	0.00758482001
2620	0.007584803409
2621	0.007584756929
2622	0.00758278069
2623	0.007568722917
2624	0.007568736197
2625	0.007568744497
2626	0.00756734511
2627	0.007567122669
2628	0.007567089469
2629	0.007567094449
2630	0.007567091129
2631	0.007567089469
2632	0.007560853651
2633	0.007551913681
2634	0.00755187135
2635	0.00755183483
2636	0.0075518506
2637	0.00755187301
2638	0.007544041925
2639	0.007535410716
2640	0.007527074988
2641	0.007527073328
2642	0.007522584668
2643	0.007510735534
2644	0.007510726404
2645	0.007509389268
2646	0.007509394248
2647	0.007505131349
2648	0.007505100639
2649	0.007505013488
2650	0.007500252587
2651	0.007491585688
2652	0.007484102374
2653	0.00747672032
2654	0.00747227814
2655	0.007462447576
2656	0.007462257505
2657	0.007462253355
2658	0.007451761277
2659	0.007451748827
2660	0.007449132655
2661	0.007449116885
2662	0.007446136342
2663	0.007446138002
2664	0.007446082392
2665	0.007446084882
2666	0.007446100652
2667	0.007446124722
2668	0.007446031761
2669	0.007435986226
2670	0.007435984566
2671	0.007435969626
2672	0.00743029821
2673	0.007426169771
2674	0.007426184712
2675	0.007418105455
2676	0.007418118735
2677	0.007418085535
2678	0.007412795091
2679	0.007406938584
2680	0.007398140545
2681	0.007398167105
2682	0.007398167105
2683	0.007398145525
2684	0.007398160465
2685	0.007398130585
2686	0.007393072542
2687	0.007393075862
2688	0.007393050132
2689	0.007383596389
2690	0.007370887371
2691	0.007370858321
2692	0.007366369661
2693	0.007362284382
2694	0.007355766363
2695	0.007355756403
2696	0.007355778813
2697	0.007354249946
2698	0.007344879204
2699	0.007344873393
2700	0.007344845173
2701	0.007344787903
2702	0.007344827743
2703	0.007344802843
2704	0.00733959706
2705	0.007334976429
2706	0.007329894316
2707	0.0073264
2708	0.00732638257
2709	0.00732639336
2710	0.00732637178
2711	0.00732635518
2712	0.00732635518
2713	0.00732636016
2714	0.00732635601
2715	0.00732634024
2716	0.00732633692
2717	0.0073263502
2718	0.007326310359
2719	0.007326281309
2720	0.007326270519
2721	0.007326288779
2722	0.007326290439
2723	0.007322137101
2724	0.007315040568
2725	0.007315030608
2726	0.007312630238
2727	0.007312627748
2728	0.007312627748
2729	0.007312474197
2730	0.007312395346
2731	0.007312393686
2732	0.007312419417
2733	0.007312396176
2734	0.007312369616
2735	0.007312369616
2736	0.007312175395
2737	0.007312157135
2738	0.007312157965
2739	0.007312168755
2740	0.007312115635
2741	0.007312087415
2742	0.007312084095
2743	0.007308578159
2744	0.007308611359
2745	0.007308594759
2746	0.007308574839
2747	0.007306186918
2748	0.007306181108
2749	0.007306181108
2750	0.007306162018
2751	0.007306166168
2752	0.007306147908
2753	0.007306144588
2754	0.007306134628
2755	0.007298619774
2756	0.007298601514
2757	0.007298593214
2758	0.007298599854
2759	0.007298597364
2760	0.007298596534
2761	0.007298551714
2762	0.007298556694
2763	0.007298541754
2764	0.007298564994
2765	0.007298560014
2766	0.007298544244
2767	0.007298508554
2768	0.007298481164
2769	0.007298481994
2770	0.007298485314
2771	0.007298472863
2772	0.007298506894
2773	0.007298481994
2774	0.007291798803
2775	0.007291792163
2776	0.007291772243
2777	0.007291762283
2778	0.007290040855
2779	0.007290017615
2780	0.007290005995
2781	0.007290015955
2782	0.007290012635
2783	0.007290005165
2784	0.007290005995
2785	0.007289998525
2786	0.007289989395
2787	0.007285856806
2788	0.007272169214
2789	0.007272170874
2790	0.007272158424
2791	0.007265348244
2792	0.007254207103
2793	0.007248754808
2794	0.007245658894
2795	0.007244501869
2796	0.007244468669
2797	0.007244489419
2798	0.007244493569
2799	0.007244486929
2800	0.007244483609
2801	0.007244407249
2802	0.007244382349
2803	0.007244309308
2804	0.007244320928
2805	0.007244320928
2806	0.007244282748
2807	0.007236074011
2808	0.007233854581
2809	0.00723373008
2810	0.00723373921
2811	0.00723372344
2812	0.00723374253
2813	0.007233304289
2814	0.007233281878
2815	0.007230840007
2816	0.007225898165
2817	0.007225882395
2818	0.007225886545
2819	0.007225868285
2820	0.007225884055
2821	0.007225715564
2822	0.007225635884
2823	0.007225577784
2824	0.007225597704
2825	0.007222700161
2826	0.007222657
2827	0.00722264455
2828	0.00722263957
2829	0.007221622816
2830	0.007221569695
2831	0.007221535665
2832	0.007221510765
2833	0.007221540645
2834	0.007221526535
2835	0.007221509105
2836	0.007221509105
2837	0.007221482545
2838	0.007221080823
2839	0.007221026043
2840	0.007221023553
2841	0.007220992843
2842	0.007221001143
2843	0.007220977903
2844	0.007220992843
2845	0.007221006123
2846	0.007220961303
2847	0.007220977073
2848	0.007220961303
2849	0.007220934743
2850	0.007220954663
2851	0.007220918972
2852	0.007220896562
2853	0.007220914822
2854	0.007220899052
2855	0.007220932253
2856	0.007220831822
2857	0.007220830992
2858	0.007220826842
2859	0.007220594441
2860	0.007220576181
2861	0.007220603571
2862	0.007220581161
2863	0.007220567051
2864	0.007220561241
2865	0.007220577841
2866	0.007220542151
2867	0.007220550451
2868	0.007220533851
2869	0.007220533021
2870	0.007220514761
2871	0.007220547131
2872	0.007220518911
2873	0.007220528041
2874	0.007220488201
2875	0.00722044089
2876	0.00722044006
2877	0.007220225919
2878	0.007216547343
2879	0.007214366093
2880	0.007214381033
2881	0.007213117767
2882	0.007213111127
2883	0.007213094527
2884	0.007213110297
2885	0.007213101167
2886	0.007213077927
2887	0.007213083737
2888	0.007213089547
2889	0.007213106147
2890	0.007213105317
2891	0.007213099507
2892	0.007213079587
2893	0.007213072117
2894	0.007213060497
2895	0.007213014847
2896	0.007211739961
2897	0.007211651981
2898	0.00721164202
2899	0.00721163455
